shot_line_number,shot_point_number,shot_line_position,shot_point_position,not_move,in_obstacle
1762.0,1462.5,225.0,637.0,0,0
1762.0,1468.5,237.0,637.0,0,0
1762.0,1474.5,249.0,637.0,0,0
1762.0,1480.5,261.0,637.0,0,0
1762.0,1486.5,273.0,637.0,0,0
1762.0,1492.5,285.0,637.0,0,0
1762.0,1498.5,297.0,637.0,0,0
1762.0,1504.5,309.0,637.0,0,0
1762.0,1510.5,321.0,637.0,0,0
1762.0,1516.5,333.0,637.0,0,0
1762.0,1522.5,345.0,637.0,0,0
1762.0,1528.5,357.0,637.0,0,0
1762.0,1534.5,369.0,637.0,0,0
1762.0,1540.5,381.0,637.0,0,0
1762.0,1546.5,393.0,637.0,0,0
1762.0,1552.5,405.0,637.0,0,0
1762.0,1558.5,417.0,637.0,0,0
1762.0,1564.5,429.0,637.0,0,0
1762.0,1570.5,441.0,637.0,0,0
1762.0,1576.5,453.0,637.0,0,0
1762.0,1582.5,465.0,637.0,0,0
1762.0,1588.5,477.0,637.0,0,0
1762.0,1594.5,489.0,637.0,0,0
1762.0,1600.5,501.0,637.0,0,0
1762.0,1606.5,513.0,637.0,0,0
1762.0,1612.5,525.0,637.0,0,0
1762.0,1618.5,537.0,637.0,0,0
1762.0,1624.5,533.0,637.0,0,0
1762.0,1630.5,579.0,637.0,0,0
1762.0,1636.5,575.0,637.0,0,0
1762.0,1642.5,585.0,637.0,0,0
1762.0,1648.5,597.0,637.0,0,0
1762.0,1654.5,609.0,637.0,0,0
1762.0,1660.5,603.0,637.0,0,0
1762.0,1666.5,614.0,637.0,0,0
1762.0,1672.5,637.0,648.0,0,0
1762.0,1678.5,657.0,637.0,0,0
1762.0,1684.5,653.0,653.0,0,0
1762.0,1690.5,689.0,653.0,0,0
1762.0,1696.5,693.0,637.0,0,0
1762.0,1702.5,705.0,637.0,0,0
1762.0,1708.5,717.0,637.0,0,0
1762.0,1714.5,729.0,637.0,0,0
1762.0,1720.5,741.0,637.0,0,0
1762.0,1726.5,753.0,637.0,0,0
1762.0,1732.5,765.0,637.0,0,0
1762.0,1738.5,777.0,637.0,0,0
1762.0,1744.5,789.0,637.0,0,0
1762.0,1750.5,801.0,637.0,0,0
1762.0,1756.5,813.0,637.0,0,0
1762.0,1762.5,825.0,637.0,0,0
1762.0,1768.5,837.0,637.0,0,0
1762.0,1774.5,849.0,637.0,0,0
1762.0,1780.5,845.0,637.0,0,0
1762.0,1786.5,891.0,637.0,0,0
1762.0,1792.5,885.0,637.0,0,0
1762.0,1798.5,897.0,637.0,0,0
1762.0,1804.5,909.0,637.0,0,0
1762.0,1810.5,921.0,637.0,0,0
1762.0,1816.5,933.0,637.0,0,0
1762.0,1822.5,945.0,637.0,0,0
1762.0,1828.5,957.0,637.0,0,0
1762.0,1834.5,969.0,637.0,0,0
1762.0,1840.5,981.0,637.0,0,0
1762.0,1846.5,993.0,637.0,0,0
1762.0,1852.5,1005.0,637.0,0,0
1762.0,1858.5,1017.0,637.0,0,0
1762.0,1864.5,1029.0,637.0,0,0
1762.0,1870.5,1041.0,637.0,0,0
1762.0,1876.5,1053.0,637.0,0,0
1762.0,1882.5,1065.0,637.0,0,0
1762.0,1888.5,1077.0,637.0,0,0
1762.0,1894.5,1089.0,637.0,0,0
1762.0,1900.5,1101.0,637.0,0,0
1762.0,1906.5,1113.0,637.0,0,0
1762.0,1912.5,1125.0,637.0,0,0
1762.0,1918.5,1137.0,637.0,0,0
1762.0,1924.5,1149.0,637.0,0,0
1762.0,1930.5,1161.0,637.0,0,0
1762.0,1936.5,1173.0,637.0,0,0
1762.0,1942.5,1185.0,637.0,0,0
1762.0,1948.5,1193.0,637.0,0,0
1762.0,1954.5,1216.0,637.0,0,0
1762.0,1960.5,1221.0,637.0,0,0
1762.0,1966.5,1233.0,637.0,0,0
1762.0,1972.5,1245.0,637.0,0,0
1762.0,1978.5,1257.0,637.0,0,0
1762.0,1984.5,1269.0,637.0,0,0
1762.0,1990.5,1281.0,637.0,0,0
1762.0,1996.5,1293.0,637.0,0,0
1762.0,2002.5,1305.0,637.0,0,0
1762.0,2008.5,1317.0,637.0,0,0
1762.0,2014.5,1329.0,637.0,0,0
1762.0,2020.5,1341.0,637.0,0,0
1762.0,2026.5,1353.0,637.0,0,0
1762.0,2032.5,1365.0,637.0,0,0
1762.0,2038.5,1377.0,637.0,0,0
1762.0,2044.5,1389.0,637.0,0,0
1762.0,2050.5,1401.0,637.0,0,0
1762.0,2056.5,1413.0,637.0,0,0
1762.0,2062.5,1425.0,637.0,0,0
1762.0,2068.5,1437.0,637.0,0,0
1762.0,2074.5,1449.0,637.0,0,0
1762.0,2080.5,1461.0,637.0,0,0
1762.0,2086.5,1473.0,637.0,0,0
1762.0,2092.5,1485.0,637.0,0,0
1762.0,2098.5,1497.0,637.0,0,0
1762.0,2104.5,1509.0,637.0,0,0
1762.0,2110.5,1521.0,637.0,0,0
1762.0,2116.5,1533.0,637.0,0,0
1762.0,2122.5,1545.0,637.0,0,0
1762.0,2128.5,1557.0,637.0,0,0
1762.0,2134.5,1569.0,637.0,0,0
1762.0,2140.5,1581.0,637.0,0,0
1762.0,2146.5,1593.0,637.0,0,0
1762.0,2152.5,1605.0,637.0,0,0
1762.0,2158.5,1601.0,637.0,0,0
1762.0,2164.5,1637.0,637.0,0,0
1762.0,2170.5,1641.0,637.0,0,0
1762.0,2176.5,1653.0,637.0,0,0
1762.0,2182.5,1665.0,637.0,0,0
1762.0,2188.5,1677.0,637.0,0,0
1762.0,2194.5,1689.0,637.0,0,0
1762.0,2200.5,1701.0,637.0,0,0
1762.0,2206.5,1713.0,637.0,0,0
1762.0,2212.5,1725.0,637.0,0,0
1762.0,2218.5,1737.0,637.0,0,0
1762.0,2224.5,1749.0,637.0,0,0
1762.0,2230.5,1761.0,637.0,0,0
1762.0,2236.5,1773.0,637.0,0,0
1762.0,2242.5,1785.0,637.0,0,0
1762.0,2248.5,1797.0,637.0,0,0
1762.0,2254.5,1809.0,637.0,0,0
1762.0,2260.5,1821.0,637.0,0,0
1762.0,2266.5,1833.0,637.0,0,0
1762.0,2272.5,1845.0,637.0,0,0
1762.0,2278.5,1857.0,637.0,0,0
1762.0,2284.5,1869.0,637.0,0,0
1762.0,2290.5,1881.0,637.0,0,0
1762.0,2296.5,1893.0,637.0,0,0
1762.0,2302.5,1905.0,637.0,0,0
1762.0,2308.5,1917.0,637.0,0,0
1762.0,2314.5,1929.0,637.0,0,0
1762.0,2320.5,1941.0,637.0,0,0
1762.0,2326.5,1953.0,637.0,0,0
1762.0,2332.5,1965.0,637.0,0,0
1762.0,2338.5,1977.0,637.0,0,0
1762.0,2344.5,1989.0,637.0,0,0
1762.0,2350.5,2001.0,637.0,0,0
1762.0,2356.5,2013.0,637.0,0,0
1762.0,2362.5,2025.0,637.0,0,0
1762.0,2368.5,2037.0,637.0,0,0
1762.0,2374.5,2049.0,637.0,0,0
1762.0,2380.5,2061.0,637.0,0,0
1762.0,2386.5,2073.0,637.0,0,0
1762.0,2392.5,2085.0,637.0,0,0
1762.0,2398.5,2097.0,637.0,0,0
1762.0,2404.5,2109.0,637.0,0,0
1762.0,2410.5,2121.0,637.0,0,0
1762.0,2416.5,2133.0,637.0,0,0
1762.0,2422.5,2145.0,637.0,0,0
1762.0,2428.5,2157.0,637.0,0,0
1762.0,2434.5,2169.0,637.0,0,0
1762.0,2440.5,2181.0,637.0,0,0
1762.0,2446.5,2193.0,637.0,0,0
1762.0,2452.5,2205.0,637.0,0,0
1762.0,2458.5,2217.0,637.0,0,0
1762.0,2464.5,2229.0,637.0,0,0
1762.0,2470.5,2241.0,637.0,0,0
1762.0,2476.5,2253.0,637.0,0,0
1762.0,2482.5,2265.0,637.0,0,0
1762.0,2488.5,2277.0,637.0,0,0
1762.0,2494.5,2289.0,637.0,0,0
1762.0,2500.5,2301.0,637.0,0,0
1762.0,2506.5,2313.0,637.0,0,0
1762.0,2512.5,2325.0,637.0,0,0
1762.0,2518.5,2337.0,637.0,0,0
1762.0,2524.5,2349.0,637.0,0,0
1762.0,2530.5,2361.0,637.0,0,0
1762.0,2536.5,2373.0,637.0,0,0
1762.0,2542.5,2385.0,637.0,0,0
1762.0,2548.5,2397.0,637.0,0,0
1762.0,2554.5,2409.0,637.0,0,0
1762.0,2560.5,2421.0,637.0,0,0
1762.0,2566.5,2433.0,637.0,0,0
1762.0,2572.5,2445.0,637.0,0,0
1762.0,2578.5,2457.0,637.0,0,0
1762.0,2584.5,2469.0,637.0,0,0
1762.0,2590.5,2481.0,637.0,0,0
1762.0,2596.5,2493.0,637.0,0,0
1762.0,2602.5,2505.0,637.0,0,0
1764.0,1420.5,141.0,635.0,0,0
1764.0,1426.5,153.0,635.0,0,0
1764.0,1432.5,165.0,635.0,0,0
1764.0,1438.5,177.0,635.0,0,0
1764.0,1444.5,189.0,635.0,0,0
1764.0,1450.5,201.0,635.0,0,0
1764.0,1456.5,213.0,635.0,0,0
1764.0,1462.5,225.0,635.0,0,0
1764.0,1468.5,237.0,635.0,0,0
1764.0,1474.5,249.0,635.0,0,0
1764.0,1480.5,261.0,635.0,0,0
1764.0,1486.5,273.0,635.0,0,0
1764.0,1492.5,285.0,635.0,0,0
1764.0,1498.5,297.0,635.0,0,0
1764.0,1504.5,309.0,635.0,0,0
1764.0,1510.5,321.0,635.0,0,0
1764.0,1516.5,333.0,635.0,0,0
1764.0,1522.5,345.0,635.0,0,0
1764.0,1528.5,357.0,635.0,0,0
1764.0,1534.5,369.0,635.0,0,0
1764.0,1540.5,381.0,635.0,0,0
1764.0,1546.5,393.0,635.0,0,0
1764.0,1552.5,405.0,635.0,0,0
1764.0,1558.5,417.0,635.0,0,0
1764.0,1564.5,429.0,635.0,0,0
1764.0,1570.5,441.0,635.0,0,0
1764.0,1576.5,453.0,635.0,0,0
1764.0,1582.5,465.0,635.0,0,0
1764.0,1588.5,477.0,635.0,0,0
1764.0,1594.5,489.0,635.0,0,0
1764.0,1600.5,501.0,635.0,0,0
1764.0,1606.5,513.0,635.0,0,0
1764.0,1612.5,525.0,635.0,0,0
1764.0,1618.5,537.0,635.0,0,0
1764.0,1624.5,549.0,635.0,0,0
1764.0,1630.5,579.0,635.0,0,0
1764.0,1636.5,575.0,635.0,0,0
1764.0,1642.5,585.0,635.0,0,0
1764.0,1648.5,597.0,635.0,0,0
1764.0,1654.5,609.0,635.0,0,0
1764.0,1660.5,603.0,635.0,0,0
1764.0,1666.5,614.0,635.0,0,0
1764.0,1672.5,637.0,646.0,0,0
1764.0,1678.5,657.0,635.0,0,0
1764.0,1684.5,653.0,651.0,0,0
1764.0,1690.5,689.0,651.0,0,0
1764.0,1696.5,693.0,635.0,0,0
1764.0,1702.5,705.0,635.0,0,0
1764.0,1708.5,717.0,635.0,0,0
1764.0,1714.5,729.0,635.0,0,0
1764.0,1720.5,741.0,635.0,0,0
1764.0,1726.5,753.0,635.0,0,0
1764.0,1732.5,765.0,635.0,0,0
1764.0,1738.5,777.0,635.0,0,0
1764.0,1744.5,789.0,635.0,0,0
1764.0,1750.5,801.0,635.0,0,0
1764.0,1756.5,813.0,635.0,0,0
1764.0,1762.5,825.0,635.0,0,0
1764.0,1768.5,837.0,635.0,0,0
1764.0,1774.5,849.0,635.0,0,0
1764.0,1780.5,845.0,635.0,0,0
1764.0,1786.5,891.0,635.0,0,0
1764.0,1792.5,885.0,635.0,0,0
1764.0,1798.5,897.0,635.0,0,0
1764.0,1804.5,909.0,635.0,0,0
1764.0,1810.5,921.0,635.0,0,0
1764.0,1816.5,933.0,635.0,0,0
1764.0,1822.5,945.0,635.0,0,0
1764.0,1828.5,957.0,635.0,0,0
1764.0,1834.5,969.0,635.0,0,0
1764.0,1840.5,981.0,635.0,0,0
1764.0,1846.5,993.0,635.0,0,0
1764.0,1852.5,1005.0,635.0,0,0
1764.0,1858.5,1017.0,635.0,0,0
1764.0,1864.5,1029.0,635.0,0,0
1764.0,1870.5,1041.0,635.0,0,0
1764.0,1876.5,1053.0,635.0,0,0
1764.0,1882.5,1065.0,635.0,0,0
1764.0,1888.5,1077.0,635.0,0,0
1764.0,1894.5,1089.0,635.0,0,0
1764.0,1900.5,1101.0,635.0,0,0
1764.0,1906.5,1113.0,635.0,0,0
1764.0,1912.5,1125.0,635.0,0,0
1764.0,1918.5,1137.0,635.0,0,0
1764.0,1924.5,1149.0,635.0,0,0
1764.0,1930.5,1161.0,635.0,0,0
1764.0,1936.5,1173.0,635.0,0,0
1764.0,1942.5,1185.0,635.0,0,0
1764.0,1948.5,1191.0,635.0,0,0
1764.0,1954.5,1216.0,635.0,0,0
1764.0,1960.5,1221.0,635.0,0,0
1764.0,1966.5,1233.0,635.0,0,0
1764.0,1972.5,1245.0,635.0,0,0
1764.0,1978.5,1257.0,635.0,0,0
1764.0,1984.5,1269.0,635.0,0,0
1764.0,1990.5,1281.0,635.0,0,0
1764.0,1996.5,1293.0,635.0,0,0
1764.0,2002.5,1305.0,635.0,0,0
1764.0,2008.5,1317.0,635.0,0,0
1764.0,2014.5,1329.0,635.0,0,0
1764.0,2020.5,1341.0,635.0,0,0
1764.0,2026.5,1353.0,635.0,0,0
1764.0,2032.5,1365.0,635.0,0,0
1764.0,2038.5,1377.0,635.0,0,0
1764.0,2044.5,1389.0,635.0,0,0
1764.0,2050.5,1401.0,635.0,0,0
1764.0,2056.5,1413.0,635.0,0,0
1764.0,2062.5,1425.0,635.0,0,0
1764.0,2068.5,1437.0,635.0,0,0
1764.0,2074.5,1449.0,635.0,0,0
1764.0,2080.5,1461.0,635.0,0,0
1764.0,2086.5,1473.0,635.0,0,0
1764.0,2092.5,1485.0,635.0,0,0
1764.0,2098.5,1497.0,635.0,0,0
1764.0,2104.5,1509.0,635.0,0,0
1764.0,2110.5,1521.0,635.0,0,0
1764.0,2116.5,1533.0,635.0,0,0
1764.0,2122.5,1545.0,635.0,0,0
1764.0,2128.5,1557.0,635.0,0,0
1764.0,2134.5,1569.0,635.0,0,0
1764.0,2140.5,1581.0,635.0,0,0
1764.0,2146.5,1593.0,635.0,0,0
1764.0,2152.5,1605.0,635.0,0,0
1764.0,2158.5,1601.0,635.0,0,0
1764.0,2164.5,1637.0,635.0,0,0
1764.0,2170.5,1641.0,635.0,0,0
1764.0,2176.5,1653.0,635.0,0,0
1764.0,2182.5,1665.0,635.0,0,0
1764.0,2188.5,1677.0,635.0,0,0
1764.0,2194.5,1689.0,635.0,0,0
1764.0,2200.5,1701.0,635.0,0,0
1764.0,2206.5,1713.0,635.0,0,0
1764.0,2212.5,1725.0,635.0,0,0
1764.0,2218.5,1737.0,635.0,0,0
1764.0,2224.5,1749.0,635.0,0,0
1764.0,2230.5,1761.0,635.0,0,0
1764.0,2236.5,1773.0,635.0,0,0
1764.0,2242.5,1785.0,635.0,0,0
1764.0,2248.5,1797.0,635.0,0,0
1764.0,2254.5,1809.0,635.0,0,0
1764.0,2260.5,1821.0,635.0,0,0
1764.0,2266.5,1833.0,635.0,0,0
1764.0,2272.5,1845.0,635.0,0,0
1764.0,2278.5,1857.0,635.0,0,0
1764.0,2284.5,1869.0,635.0,0,0
1764.0,2290.5,1881.0,635.0,0,0
1764.0,2296.5,1893.0,635.0,0,0
1764.0,2302.5,1905.0,635.0,0,0
1764.0,2308.5,1917.0,635.0,0,0
1764.0,2314.5,1929.0,635.0,0,0
1764.0,2320.5,1941.0,635.0,0,0
1764.0,2326.5,1953.0,635.0,0,0
1764.0,2332.5,1965.0,635.0,0,0
1764.0,2338.5,1977.0,635.0,0,0
1764.0,2344.5,1989.0,635.0,0,0
1764.0,2350.5,2001.0,635.0,0,0
1764.0,2356.5,2013.0,635.0,0,0
1764.0,2362.5,2025.0,635.0,0,0
1764.0,2368.5,2037.0,635.0,0,0
1764.0,2374.5,2049.0,635.0,0,0
1764.0,2380.5,2061.0,635.0,0,0
1764.0,2386.5,2073.0,635.0,0,0
1764.0,2392.5,2085.0,635.0,0,0
1764.0,2398.5,2097.0,635.0,0,0
1764.0,2404.5,2109.0,635.0,0,0
1764.0,2410.5,2121.0,635.0,0,0
1764.0,2416.5,2133.0,635.0,0,0
1764.0,2422.5,2145.0,635.0,0,0
1764.0,2428.5,2157.0,635.0,0,0
1764.0,2434.5,2169.0,635.0,0,0
1764.0,2440.5,2181.0,635.0,0,0
1764.0,2446.5,2193.0,635.0,0,0
1764.0,2452.5,2205.0,635.0,0,0
1764.0,2458.5,2217.0,635.0,0,0
1764.0,2464.5,2229.0,635.0,0,0
1764.0,2470.5,2241.0,635.0,0,0
1764.0,2476.5,2253.0,635.0,0,0
1764.0,2482.5,2265.0,635.0,0,0
1764.0,2488.5,2277.0,635.0,0,0
1764.0,2494.5,2289.0,635.0,0,0
1764.0,2500.5,2301.0,635.0,0,0
1764.0,2506.5,2313.0,635.0,0,0
1764.0,2512.5,2325.0,635.0,0,0
1764.0,2518.5,2337.0,635.0,0,0
1764.0,2524.5,2349.0,635.0,0,0
1764.0,2530.5,2361.0,635.0,0,0
1764.0,2536.5,2373.0,635.0,0,0
1764.0,2542.5,2385.0,635.0,0,0
1764.0,2548.5,2397.0,635.0,0,0
1764.0,2554.5,2409.0,635.0,0,0
1764.0,2560.5,2421.0,635.0,0,0
1764.0,2566.5,2433.0,635.0,0,0
1764.0,2572.5,2445.0,635.0,0,0
1764.0,2578.5,2457.0,635.0,0,0
1764.0,2584.5,2469.0,635.0,0,0
1764.0,2590.5,2481.0,635.0,0,0
1764.0,2596.5,2493.0,635.0,0,0
1764.0,2602.5,2505.0,635.0,0,0
1766.0,1420.5,141.0,633.0,0,0
1766.0,1426.5,153.0,633.0,0,0
1766.0,1432.5,165.0,633.0,0,0
1766.0,1438.5,177.0,633.0,0,0
1766.0,1444.5,189.0,633.0,0,0
1766.0,1450.5,201.0,633.0,0,0
1766.0,1456.5,213.0,633.0,0,0
1766.0,1462.5,225.0,633.0,0,0
1766.0,1468.5,237.0,633.0,0,0
1766.0,1474.5,249.0,633.0,0,0
1766.0,1480.5,261.0,633.0,0,0
1766.0,1486.5,273.0,633.0,0,0
1766.0,1492.5,285.0,633.0,0,0
1766.0,1498.5,297.0,633.0,0,0
1766.0,1504.5,309.0,633.0,0,0
1766.0,1510.5,321.0,633.0,0,0
1766.0,1516.5,333.0,633.0,0,0
1766.0,1522.5,345.0,633.0,0,0
1766.0,1528.5,357.0,633.0,0,0
1766.0,1534.5,369.0,633.0,0,0
1766.0,1540.5,381.0,633.0,0,0
1766.0,1546.5,393.0,633.0,0,0
1766.0,1552.5,405.0,633.0,0,0
1766.0,1558.5,417.0,633.0,0,0
1766.0,1564.5,429.0,633.0,0,0
1766.0,1570.5,441.0,633.0,0,0
1766.0,1576.5,453.0,633.0,0,0
1766.0,1582.5,465.0,633.0,0,0
1766.0,1588.5,477.0,633.0,0,0
1766.0,1594.5,489.0,633.0,0,0
1766.0,1600.5,501.0,633.0,0,0
1766.0,1606.5,513.0,633.0,0,0
1766.0,1612.5,525.0,633.0,0,0
1766.0,1618.5,537.0,633.0,0,0
1766.0,1624.5,549.0,633.0,0,0
1766.0,1630.5,580.0,633.0,0,0
1766.0,1636.5,576.0,633.0,0,0
1766.0,1642.5,585.0,633.0,0,0
1766.0,1648.5,597.0,633.0,0,0
1766.0,1654.5,609.0,633.0,0,0
1766.0,1660.5,603.0,633.0,0,0
1766.0,1666.5,614.0,633.0,0,0
1766.0,1672.5,641.0,643.0,0,0
1766.0,1678.5,657.0,633.0,0,0
1766.0,1684.5,653.0,649.0,0,0
1766.0,1690.5,689.0,649.0,0,0
1766.0,1696.5,693.0,633.0,0,0
1766.0,1702.5,705.0,633.0,0,0
1766.0,1708.5,717.0,633.0,0,0
1766.0,1714.5,729.0,633.0,0,0
1766.0,1720.5,741.0,633.0,0,0
1766.0,1726.5,753.0,633.0,0,0
1766.0,1732.5,765.0,633.0,0,0
1766.0,1738.5,777.0,633.0,0,0
1766.0,1744.5,789.0,633.0,0,0
1766.0,1750.5,801.0,633.0,0,0
1766.0,1756.5,813.0,633.0,0,0
1766.0,1762.5,825.0,633.0,0,0
1766.0,1768.5,837.0,633.0,0,0
1766.0,1774.5,849.0,633.0,0,0
1766.0,1780.5,845.0,633.0,0,0
1766.0,1786.5,891.0,633.0,0,0
1766.0,1792.5,885.0,633.0,0,0
1766.0,1798.5,897.0,633.0,0,0
1766.0,1804.5,909.0,633.0,0,0
1766.0,1810.5,921.0,633.0,0,0
1766.0,1816.5,933.0,633.0,0,0
1766.0,1822.5,945.0,633.0,0,0
1766.0,1828.5,957.0,633.0,0,0
1766.0,1834.5,969.0,633.0,0,0
1766.0,1840.5,981.0,633.0,0,0
1766.0,1846.5,993.0,633.0,0,0
1766.0,1852.5,1005.0,633.0,0,0
1766.0,1858.5,1017.0,633.0,0,0
1766.0,1864.5,1029.0,633.0,0,0
1766.0,1870.5,1041.0,633.0,0,0
1766.0,1876.5,1053.0,633.0,0,0
1766.0,1882.5,1065.0,633.0,0,0
1766.0,1888.5,1077.0,633.0,0,0
1766.0,1894.5,1089.0,633.0,0,0
1766.0,1900.5,1101.0,633.0,0,0
1766.0,1906.5,1113.0,633.0,0,0
1766.0,1912.5,1125.0,633.0,0,0
1766.0,1918.5,1137.0,633.0,0,0
1766.0,1924.5,1149.0,633.0,0,0
1766.0,1930.5,1161.0,633.0,0,0
1766.0,1936.5,1173.0,633.0,0,0
1766.0,1942.5,1185.0,633.0,0,0
1766.0,1948.5,1189.0,633.0,0,0
1766.0,1954.5,1216.0,633.0,0,0
1766.0,1960.5,1221.0,633.0,0,0
1766.0,1966.5,1233.0,633.0,0,0
1766.0,1972.5,1245.0,633.0,0,0
1766.0,1978.5,1257.0,633.0,0,0
1766.0,1984.5,1269.0,633.0,0,0
1766.0,1990.5,1281.0,633.0,0,0
1766.0,1996.5,1293.0,633.0,0,0
1766.0,2002.5,1305.0,633.0,0,0
1766.0,2008.5,1317.0,633.0,0,0
1766.0,2014.5,1329.0,633.0,0,0
1766.0,2020.5,1341.0,633.0,0,0
1766.0,2026.5,1353.0,633.0,0,0
1766.0,2032.5,1365.0,633.0,0,0
1766.0,2038.5,1377.0,633.0,0,0
1766.0,2044.5,1389.0,633.0,0,0
1766.0,2050.5,1401.0,633.0,0,0
1766.0,2056.5,1413.0,633.0,0,0
1766.0,2062.5,1425.0,633.0,0,0
1766.0,2068.5,1437.0,633.0,0,0
1766.0,2074.5,1449.0,633.0,0,0
1766.0,2080.5,1461.0,633.0,0,0
1766.0,2086.5,1473.0,633.0,0,0
1766.0,2092.5,1485.0,633.0,0,0
1766.0,2098.5,1497.0,633.0,0,0
1766.0,2104.5,1509.0,633.0,0,0
1766.0,2110.5,1521.0,633.0,0,0
1766.0,2116.5,1533.0,633.0,0,0
1766.0,2122.5,1545.0,633.0,0,0
1766.0,2128.5,1557.0,633.0,0,0
1766.0,2134.5,1569.0,633.0,0,0
1766.0,2140.5,1581.0,633.0,0,0
1766.0,2146.5,1593.0,633.0,0,0
1766.0,2152.5,1603.0,633.0,0,0
1766.0,2158.5,1599.0,633.0,0,0
1766.0,2164.5,1637.0,633.0,0,0
1766.0,2170.5,1641.0,633.0,0,0
1766.0,2176.5,1653.0,633.0,0,0
1766.0,2182.5,1665.0,633.0,0,0
1766.0,2188.5,1677.0,633.0,0,0
1766.0,2194.5,1689.0,633.0,0,0
1766.0,2200.5,1701.0,633.0,0,0
1766.0,2206.5,1713.0,633.0,0,0
1766.0,2212.5,1725.0,633.0,0,0
1766.0,2218.5,1737.0,633.0,0,0
1766.0,2224.5,1749.0,633.0,0,0
1766.0,2230.5,1761.0,633.0,0,0
1766.0,2236.5,1773.0,633.0,0,0
1766.0,2242.5,1785.0,633.0,0,0
1766.0,2248.5,1797.0,633.0,0,0
1766.0,2254.5,1809.0,633.0,0,0
1766.0,2260.5,1821.0,633.0,0,0
1766.0,2266.5,1833.0,633.0,0,0
1766.0,2272.5,1845.0,633.0,0,0
1766.0,2278.5,1857.0,633.0,0,0
1766.0,2284.5,1869.0,633.0,0,0
1766.0,2290.5,1881.0,633.0,0,0
1766.0,2296.5,1893.0,633.0,0,0
1766.0,2302.5,1905.0,633.0,0,0
1766.0,2308.5,1917.0,633.0,0,0
1766.0,2314.5,1929.0,633.0,0,0
1766.0,2320.5,1941.0,633.0,0,0
1766.0,2326.5,1953.0,633.0,0,0
1766.0,2332.5,1965.0,633.0,0,0
1766.0,2338.5,1977.0,633.0,0,0
1766.0,2344.5,1989.0,633.0,0,0
1766.0,2350.5,2001.0,633.0,0,0
1766.0,2356.5,2013.0,633.0,0,0
1766.0,2362.5,2025.0,633.0,0,0
1766.0,2368.5,2037.0,633.0,0,0
1766.0,2374.5,2049.0,633.0,0,0
1766.0,2380.5,2061.0,633.0,0,0
1766.0,2386.5,2073.0,633.0,0,0
1766.0,2392.5,2085.0,633.0,0,0
1766.0,2398.5,2097.0,633.0,0,0
1766.0,2404.5,2109.0,633.0,0,0
1766.0,2410.5,2121.0,633.0,0,0
1766.0,2416.5,2133.0,633.0,0,0
1766.0,2422.5,2145.0,633.0,0,0
1766.0,2428.5,2157.0,633.0,0,0
1766.0,2434.5,2169.0,633.0,0,0
1766.0,2440.5,2181.0,633.0,0,0
1766.0,2446.5,2193.0,633.0,0,0
1766.0,2452.5,2205.0,633.0,0,0
1766.0,2458.5,2217.0,633.0,0,0
1766.0,2464.5,2229.0,633.0,0,0
1766.0,2470.5,2241.0,633.0,0,0
1766.0,2476.5,2253.0,633.0,0,0
1766.0,2482.5,2265.0,633.0,0,0
1766.0,2488.5,2277.0,633.0,0,0
1766.0,2494.5,2289.0,633.0,0,0
1766.0,2500.5,2301.0,633.0,0,0
1766.0,2506.5,2313.0,633.0,0,0
1766.0,2512.5,2325.0,633.0,0,0
1766.0,2518.5,2337.0,633.0,0,0
1766.0,2524.5,2349.0,633.0,0,0
1766.0,2530.5,2361.0,633.0,0,0
1766.0,2536.5,2373.0,633.0,0,0
1766.0,2542.5,2385.0,633.0,0,0
1766.0,2548.5,2397.0,633.0,0,0
1766.0,2554.5,2409.0,633.0,0,0
1766.0,2560.5,2421.0,633.0,0,0
1766.0,2566.5,2433.0,633.0,0,0
1766.0,2572.5,2445.0,633.0,0,0
1766.0,2578.5,2457.0,633.0,0,0
1766.0,2584.5,2469.0,633.0,0,0
1766.0,2590.5,2481.0,633.0,0,0
1766.0,2596.5,2493.0,633.0,0,0
1766.0,2602.5,2505.0,633.0,0,0
1768.0,1420.5,141.0,631.0,0,0
1768.0,1426.5,153.0,631.0,0,0
1768.0,1432.5,165.0,631.0,0,0
1768.0,1438.5,177.0,631.0,0,0
1768.0,1444.5,189.0,631.0,0,0
1768.0,1450.5,201.0,631.0,0,0
1768.0,1456.5,213.0,631.0,0,0
1768.0,1462.5,225.0,631.0,0,0
1768.0,1468.5,237.0,631.0,0,0
1768.0,1474.5,249.0,631.0,0,0
1768.0,1480.5,261.0,631.0,0,0
1768.0,1486.5,273.0,631.0,0,0
1768.0,1492.5,285.0,631.0,0,0
1768.0,1498.5,297.0,631.0,0,0
1768.0,1504.5,309.0,631.0,0,0
1768.0,1510.5,321.0,631.0,0,0
1768.0,1516.5,333.0,631.0,0,0
1768.0,1522.5,345.0,631.0,0,0
1768.0,1528.5,357.0,631.0,0,0
1768.0,1534.5,369.0,631.0,0,0
1768.0,1540.5,381.0,631.0,0,0
1768.0,1546.5,393.0,631.0,0,0
1768.0,1552.5,405.0,631.0,0,0
1768.0,1558.5,417.0,631.0,0,0
1768.0,1564.5,429.0,631.0,0,0
1768.0,1570.5,441.0,631.0,0,0
1768.0,1576.5,453.0,631.0,0,0
1768.0,1582.5,465.0,631.0,0,0
1768.0,1588.5,477.0,631.0,0,0
1768.0,1594.5,489.0,631.0,0,0
